query,query_time,rows_examined,joins
SUM transactions (simulated missing index),0.10486326691339808,250188,1
SUM transactions (simulated missing index),0.12740713599575468,250188,1
SUM transactions (simulated missing index),0.13275751695104338,250188,1
SUM transactions (simulated missing index),0.0844280034392618,250188,1
SUM transactions (simulated missing index),0.08126484388777856,250188,1
SUM transactions (simulated missing index),0.0992119536204799,250188,1
SUM transactions (simulated missing index),0.10139200484139538,250188,1
SUM transactions (simulated missing index),0.09650312788515175,250188,1
SUM transactions (simulated missing index),0.09835094349663076,250188,1
SUM transactions (simulated missing index),0.0999441542345947,250188,1
SUM transactions (simulated missing index),0.0882647825553301,250188,1
SUM transactions (simulated missing index),0.08948656722352868,250188,1
SUM transactions (simulated missing index),0.06998173867963789,250188,1
SUM transactions (simulated missing index),0.10275789863457509,250188,1
SUM transactions (simulated missing index),0.10135392627751531,250188,1
SUM transactions (simulated missing index),0.09703130497919567,250188,1
SUM transactions (simulated missing index),0.10425816155107173,250188,1
SUM transactions (simulated missing index),0.1008369505259075,250188,1
SUM transactions (simulated missing index),0.09450940707776005,250188,1
SUM transactions (simulated missing index),0.0783674731409623,250188,1
SUM transactions (simulated missing index),0.08982272239927865,250188,1
SUM transactions (simulated missing index),0.09618592255851595,250188,1
SUM transactions (simulated missing index),0.07962180806571409,250188,1
SUM transactions (simulated missing index),0.0890904465629389,250188,1
SUM transactions (simulated missing index),0.09839326682920119,250188,1
SUM transactions (simulated missing index),0.10404155429699379,250188,1
SUM transactions (simulated missing index),0.09296572628415285,250188,1
SUM transactions (simulated missing index),0.11646451455833844,250188,1
SUM transactions (simulated missing index),0.11922638147809017,250188,1
SUM transactions (simulated missing index),0.0915174010611367,250188,1
SUM transactions (simulated missing index),0.09128603332031444,250188,1
SUM transactions (simulated missing index),0.07557507568957172,250188,1
SUM transactions (simulated missing index),0.07861931154900265,250188,1
SUM transactions (simulated missing index),0.07635338960669964,250188,1
SUM transactions (simulated missing index),0.08598445217817678,250188,1
SUM transactions (simulated missing index),0.10420478912105506,250188,1
SUM transactions (simulated missing index),0.10100213040502877,250188,1
SUM transactions (simulated missing index),0.10738292354525689,250188,1
SUM transactions (simulated missing index),0.08392742547674666,250188,1
SUM transactions (simulated missing index),0.0905479442885948,250188,1
SUM transactions (simulated missing index),0.07909823420880296,250188,1
SUM transactions (simulated missing index),0.09340034484609165,250188,1
SUM transactions (simulated missing index),0.07119999028194515,250188,1
SUM transactions (simulated missing index),0.09744858887820904,250188,1
SUM transactions (simulated missing index),0.08973189181405705,250188,1
SUM transactions (simulated missing index),0.09113230731093758,250188,1
SUM transactions (simulated missing index),0.08945642986749597,250188,1
SUM transactions (simulated missing index),0.09075682910835514,250188,1
SUM transactions (simulated missing index),0.09866225943870868,250188,1
SUM transactions (simulated missing index),0.10844566962853999,250188,1
SUM transactions (simulated missing index),0.1015293026602474,250188,1
SUM transactions (simulated missing index),0.1017228048157404,250188,1
SUM transactions (simulated missing index),0.09139447643773797,250188,1
SUM transactions (simulated missing index),0.09705186801506178,250188,1
SUM transactions (simulated missing index),0.1011168844030587,250188,1
SUM transactions (simulated missing index),0.09728692259777115,250188,1
SUM transactions (simulated missing index),0.09419374609988282,250188,1
SUM transactions (simulated missing index),0.0941481867458341,250188,1
SUM transactions (simulated missing index),0.08828281637951864,250188,1
SUM transactions (simulated missing index),0.08825623099412232,250188,1
SUM transactions (simulated missing index),0.07603279616872403,250188,1
SUM transactions (simulated missing index),0.091848246660994,250188,1
SUM transactions (simulated missing index),0.08520789419637043,250188,1
SUM transactions (simulated missing index),0.10383004593305276,250188,1
SUM transactions (simulated missing index),0.08987317917530761,250188,1
SUM transactions (simulated missing index),0.08021354552512798,250188,1
SUM transactions (simulated missing index),0.07377374154343327,250188,1
SUM transactions (simulated missing index),0.09904122978781951,250188,1
SUM transactions (simulated missing index),0.0774499327827765,250188,1
SUM transactions (simulated missing index),0.09184110077985963,250188,1
SUM transactions (simulated missing index),0.10237985755243428,250188,1
SUM transactions (simulated missing index),0.09547603270915023,250188,1
SUM transactions (simulated missing index),0.08105178863701475,250188,1
SUM transactions (simulated missing index),0.08156871453121084,250188,1
SUM transactions (simulated missing index),0.07431836420827911,250188,1
SUM transactions (simulated missing index),0.08832583404357439,250188,1
SUM transactions (simulated missing index),0.10932466041028464,250188,1
SUM transactions (simulated missing index),0.08129119802138755,250188,1
SUM transactions (simulated missing index),0.09924348097788771,250188,1
SUM transactions (simulated missing index),0.10517720257926184,250188,1
SUM transactions (simulated missing index),0.10826557305148594,250188,1
SUM transactions (simulated missing index),0.10061837503697282,250188,1
SUM transactions (simulated missing index),0.10293488985594978,250188,1
SUM transactions (simulated missing index),0.1028352040329981,250188,1
SUM transactions (simulated missing index),0.08010843913293768,250188,1
SUM transactions (simulated missing index),0.09175865401837605,250188,1
SUM transactions (simulated missing index),0.10592934198794443,250188,1
SUM transactions (simulated missing index),0.0988493010748072,250188,1
SUM transactions (simulated missing index),0.1164174761510541,250188,1
SUM transactions (simulated missing index),0.09769959438987726,250188,1
SUM transactions (simulated missing index),0.12090659867108498,250188,1
SUM transactions (simulated missing index),0.12367778792373181,250188,1
SUM transactions (simulated missing index),0.0999102204984302,250188,1
SUM transactions (simulated missing index),0.09901949626862534,250188,1
SUM transactions (simulated missing index),0.09391735591932937,250188,1
SUM transactions (simulated missing index),0.08686535677528677,250188,1
SUM transactions (simulated missing index),0.11317183336511523,250188,1
SUM transactions (simulated missing index),0.12094500146087829,250188,1
SUM transactions (simulated missing index),0.10583059361048096,250188,1
SUM transactions (simulated missing index),0.08465756939638815,250188,1
SUM transactions (simulated missing index),0.1095685202701158,250188,1
SUM transactions (simulated missing index),0.11674928118662313,250188,1
SUM transactions (simulated missing index),0.1341042141946784,250188,1
SUM transactions (simulated missing index),0.11955705888526924,250188,1
SUM transactions (simulated missing index),0.12006403627552495,250188,1
SUM transactions (simulated missing index),0.1058961345392656,250188,1
SUM transactions (simulated missing index),0.11916802501951715,250188,1
SUM transactions (simulated missing index),0.14068230532249962,250188,1
SUM transactions (simulated missing index),0.10230991267926719,250188,1
SUM transactions (simulated missing index),0.09313038373912748,250188,1
SUM transactions (simulated missing index),0.0799551336757693,250188,1
SUM transactions (simulated missing index),0.08166923627322681,250188,1
SUM transactions (simulated missing index),0.10717840593907592,250188,1
SUM transactions (simulated missing index),0.0829328192868648,250188,1
SUM transactions (simulated missing index),0.07662462066564549,250188,1
SUM transactions (simulated missing index),0.07055122711325762,250188,1
SUM transactions (simulated missing index),0.09535634210281344,250188,1
SUM transactions (simulated missing index),0.08827504294879916,250188,1
SUM transactions (simulated missing index),0.10369593339137362,250188,1
SUM transactions (simulated missing index),0.1020155298807306,250188,1
SUM transactions (simulated missing index),0.07716828768548402,250188,1
SUM transactions (simulated missing index),0.07136798777684132,250188,1
SUM transactions (simulated missing index),0.083983916475586,250188,1
SUM transactions (simulated missing index),0.07455154449984194,250188,1
SUM transactions (simulated missing index),0.08943276960666777,250188,1
SUM transactions (simulated missing index),0.09815777861737528,250188,1
SUM transactions (simulated missing index),0.10479782478941839,250188,1
SUM transactions (simulated missing index),0.0790915916024547,250188,1
SUM transactions (simulated missing index),0.08649720317491576,250188,1
SUM transactions (simulated missing index),0.10574894206687896,250188,1
SUM transactions (simulated missing index),0.07926913196609081,250188,1
SUM transactions (simulated missing index),0.08523705802127282,250188,1
SUM transactions (simulated missing index),0.07900405505053752,250188,1
SUM transactions (simulated missing index),0.11153095374400727,250188,1
SUM transactions (simulated missing index),0.0895184251770716,250188,1
SUM transactions (simulated missing index),0.08589222783215766,250188,1
SUM transactions (simulated missing index),0.0780714015796366,250188,1
SUM transactions (simulated missing index),0.09977920267896967,250188,1
SUM transactions (simulated missing index),0.12014448070225292,250188,1
SUM transactions (simulated missing index),0.10421012646456733,250188,1
SUM transactions (simulated missing index),0.1333207361592773,250188,1
SUM transactions (simulated missing index),0.07855113006320912,250188,1
SUM transactions (simulated missing index),0.09920825388879617,250188,1
SUM transactions (simulated missing index),0.07550045168494547,250188,1
SUM transactions (simulated missing index),0.10585251657118078,250188,1
SUM transactions (simulated missing index),0.08295928524520915,250188,1
SUM transactions (simulated missing index),0.07931272187114394,250188,1
SUM transactions (simulated missing index),0.08679744350604139,250188,1
SUM transactions (simulated missing index),0.09221640055534819,250188,1
SUM transactions (simulated missing index),0.10372629267150757,250188,1
SUM transactions (simulated missing index),0.09969779466052493,250188,1
SUM transactions (simulated missing index),0.07679754259586878,250188,1
SUM transactions (simulated missing index),0.07084137707432464,250188,1
SUM transactions (simulated missing index),0.08949183831030055,250188,1
SUM transactions (simulated missing index),0.09055447492559679,250188,1
SUM transactions (simulated missing index),0.09199309917861628,250188,1
SUM transactions (simulated missing index),0.10293824827487458,250188,1
SUM transactions (simulated missing index),0.07153605646506332,250188,1
SUM transactions (simulated missing index),0.0939775368589095,250188,1
SUM transactions (simulated missing index),0.09954927887501484,250188,1
SUM transactions (simulated missing index),0.09247147368908185,250188,1
SUM transactions (simulated missing index),0.1050192507949198,250188,1
SUM transactions (simulated missing index),0.09485243939435468,250188,1
SUM transactions (simulated missing index),0.08332894698880222,250188,1
SUM transactions (simulated missing index),0.08626865184387465,250188,1
SUM transactions (simulated missing index),0.09706888610082579,250188,1
SUM transactions (simulated missing index),0.10992970823610389,250188,1
SUM transactions (simulated missing index),0.09861749161926256,250188,1
SUM transactions (simulated missing index),0.08495515014252512,250188,1
SUM transactions (simulated missing index),0.11144656454411157,250188,1
SUM transactions (simulated missing index),0.09151141332490964,250188,1
