query,query_time,rows_examined,joins,has_sum,has_group_by,has_where,tables_count,query_length,cpu_usage,memory_usage,is_slow
SUM transactions for user_id=3138,0.0240334298087399,20,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=3138,0.0265496653399525,20,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=3138,0.0258976779419568,20,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions (simulated missing index),0.0855212075295857,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0897345434305669,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0947689492782814,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions for user_id=5829,0.0301010674077491,36,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5829,0.0292708196026747,36,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5829,0.028134360694042,36,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1121,0.0265130252768355,29,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1121,0.0293556783532157,29,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1121,0.0236547291731567,29,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions (simulated missing index),0.0810868315250413,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.1063278246487002,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0960119792876416,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions for user_id=789,0.0268111726112102,22,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=789,0.0298593603652757,22,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=789,0.0309067361222754,22,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions (simulated missing index),0.0859105966417169,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0790321814173679,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.1015020273234902,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions for user_id=1487,0.0265911309920424,28,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1487,0.0251500767191793,28,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1487,0.0277535082118153,28,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=9041,0.0233542180269311,23,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=9041,0.028592583919624,23,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=9041,0.0265916914968168,23,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=7091,0.0233823711942357,5,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=7091,0.0270938051922269,5,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=7091,0.0302664277155282,5,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5827,0.0301011419927312,7,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5827,0.0210417992171817,7,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5827,0.0225679360248616,7,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8329,0.027391215882299,11,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8329,0.0296885041968731,11,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8329,0.0210995802563509,11,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=6139,0.0272779185686472,29,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=6139,0.0267123942344116,29,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=6139,0.0313286068645448,29,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8692,0.0269406347262132,5,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8692,0.0200564029416261,5,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8692,0.0242196819943701,5,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=4258,0.0273830449583224,17,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=4258,0.0356148379967908,17,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=4258,0.0347760807619562,17,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=9626,0.0226254806354466,12,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=9626,0.0219735300118813,12,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=9626,0.0278040596761059,12,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8244,0.0204804865282454,32,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8244,0.0288011140883097,32,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8244,0.0275314117629022,32,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=6484,0.0255945810719066,50,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=6484,0.027569101527869,50,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=6484,0.0270581463046955,50,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1560,0.0213369928746994,26,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1560,0.023534939665498,26,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1560,0.0241130560463056,26,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=6242,0.0208196636711942,13,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=6242,0.0270953411522436,13,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=6242,0.0218506322281509,13,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8364,0.0226740385871934,8,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8364,0.025194253437742,8,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8364,0.0285619536886587,8,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5786,0.0371809506003211,8,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5786,0.0371161756106814,8,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5786,0.0328655180160618,8,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=6476,0.0314798389155456,32,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=6476,0.0415706836060898,32,2,1,1,1,3,33,0.0,190.453125,1
SUM transactions for user_id=6476,0.0431378625375232,32,2,1,1,1,3,33,0.0,190.453125,1
SUM transactions for user_id=9499,0.031279785773669,8,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=9499,0.0347121800035937,8,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=9499,0.0312625626113991,8,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=3642,0.025479230472276,7,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=3642,0.0289836690313127,7,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=3642,0.0225893195589312,7,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2674,0.0290764985613349,22,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2674,0.0256715571246964,22,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2674,0.0249198037770083,22,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=434,0.0296381004655337,30,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=434,0.0305925521854807,30,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=434,0.025987598052676,30,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=725,0.0228567154151391,27,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=725,0.0289616468285268,27,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=725,0.0268622569703536,27,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=8149,0.0208282980373519,34,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8149,0.0297705459185999,34,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8149,0.0243887695448514,34,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions (simulated missing index),0.0749976160315078,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.1060334836473056,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.089221256907259,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.1002011303618753,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.1071680560690503,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.1077914410541516,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions for user_id=8554,0.0358008309557473,39,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8554,0.0349832191738931,39,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8554,0.0329769432321458,39,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions (simulated missing index),0.0923169620907305,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.073095449317483,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0933030268386375,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions for user_id=3023,0.0265730527820165,32,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=3023,0.0263263737352931,32,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=3023,0.0255911098679225,32,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8801,0.033906274422684,28,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8801,0.0320324299691193,28,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8801,0.0291038141085703,28,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions (simulated missing index),0.0835276946335472,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0792921905249938,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.1024989867960619,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions for user_id=2711,0.0289021530721472,29,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2711,0.0331055804031919,29,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2711,0.0366832067808653,29,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=4260,0.0344013274894333,15,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=4260,0.0355744355137285,15,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=4260,0.0335787436323826,15,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions (simulated missing index),0.0935699910510746,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0913586130351191,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0880317957137207,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions for user_id=1943,0.0251496932678722,13,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1943,0.0268712408316347,13,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1943,0.0282218152676421,13,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions (simulated missing index),0.0836801023495406,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0907929248849293,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0948571530033222,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions for user_id=4738,0.030812103245309,49,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=4738,0.0299009466193161,49,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=4738,0.0322235022710052,49,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1673,0.0294292094565907,5,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1673,0.0238535556491465,5,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1673,0.0279259029354288,5,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2599,0.0224325729070908,20,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2599,0.0233593331130324,20,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2599,0.026397945195516,20,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8057,0.0244680848577332,39,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8057,0.0219980333147219,39,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8057,0.0267648492043373,39,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8883,0.0299496748007084,25,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8883,0.0354357709218027,25,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8883,0.0283203151588723,25,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=3310,0.0273921250098316,14,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=3310,0.0316193434108531,14,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=3310,0.034631550925929,14,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions (simulated missing index),0.1101252388869406,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0942553927699971,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.1165385332586717,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions for user_id=1200,0.0215965069041842,26,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1200,0.0238370852769643,26,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1200,0.0309819499056283,26,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=681,0.0246965917400029,43,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=681,0.0252079330964176,43,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=681,0.0224339072041633,43,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=2721,0.0211499186472908,11,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2721,0.0244830492658974,11,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2721,0.0224824515229889,11,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions (simulated missing index),0.0716558222014341,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0701104421537291,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0714857406434055,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions for user_id=4828,0.0253241463803104,47,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=4828,0.0295319528687843,47,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=4828,0.0278954118378417,47,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=3867,0.0272382898705248,38,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=3867,0.0243882772586495,38,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=3867,0.0220493612683885,38,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8175,0.019599313189158,7,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8175,0.027871234197002,7,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8175,0.0271550397799339,7,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=160,0.0332092430958493,19,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=160,0.0412275475178311,19,2,1,1,1,3,32,0.0,190.453125,1
SUM transactions for user_id=160,0.0285856246240272,19,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions (simulated missing index),0.0991729487906362,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.1285029882395997,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.1019171043503074,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0740479473106223,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0802507797895096,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0885207676876039,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions for user_id=276,0.0205321723767341,29,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=276,0.0213317570649592,29,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=276,0.0213362817102934,29,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=8374,0.0354529866509606,21,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8374,0.0405886581164727,21,2,1,1,1,3,33,0.0,190.453125,1
SUM transactions for user_id=8374,0.0301893136914937,21,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2825,0.0340001967650507,19,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2825,0.0299897321889123,19,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2825,0.0331434942102197,19,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5688,0.0327468466553326,18,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5688,0.0318585901610467,18,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5688,0.0317083657962354,18,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions (simulated missing index),0.0987169462100264,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0822618035703547,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0960369555806121,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions for user_id=5415,0.0432689985809681,59,2,1,1,1,3,33,0.0,190.453125,1
SUM transactions for user_id=5415,0.0405791010788388,59,2,1,1,1,3,33,0.0,190.453125,1
SUM transactions for user_id=5415,0.0314406546242089,59,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5423,0.0292823037821431,20,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5423,0.0287090266153084,20,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=5423,0.0233471952800665,20,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8338,0.0250102016101849,44,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8338,0.0230550212021295,44,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8338,0.0235160670335706,44,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=773,0.0233456105499136,38,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=773,0.0257589738738557,38,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=773,0.0283241534402342,38,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=2317,0.0270819111448137,41,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2317,0.0237528870408586,41,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=2317,0.0219065419545823,41,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1743,0.0247500012088545,19,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1743,0.0277854863552663,19,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=1743,0.0235406914553076,19,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8168,0.0325280890870538,42,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8168,0.0244518740775773,42,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=8168,0.0315233038133965,42,2,1,1,1,3,33,0.0,190.453125,0
SUM transactions for user_id=827,0.025573628986132,18,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=827,0.0260050636174515,18,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions for user_id=827,0.0223075491972766,18,2,1,1,1,3,32,0.0,190.453125,0
SUM transactions (simulated missing index),0.1059362862638541,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.078242027708314,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0746248976585697,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0904769254105007,250188,1,1,1,0,2,42,0.0,190.453125,1
SUM transactions (simulated missing index),0.0976886495894297,250188,1,1,1,0,2,42,0.0,190.453125,1
