query,query_time,rows_examined,joins,has_sum,has_group_by,has_where,tables_count,query_length
SUM transactions (simulated missing index),0.0730314568781577,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0958649783741926,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0803566601894243,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.105028613249459,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0736669012704383,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1044595723931916,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1048158342613744,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0763522930113932,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0874809561601662,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1024801210406411,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0729049595751302,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1093351615198754,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0919693450383505,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1134427948386619,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1302669754445907,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.092306836602265,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1033340516543946,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0921691471318171,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1227795304532914,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1075610142844712,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1005865394772754,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1115765406637588,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1244908044380029,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1345270924943,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1122537971092169,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1112396900663333,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1088391082149764,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1178393609528818,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0905290995667484,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1313154300266616,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1117509739545092,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0977764753927192,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1475780884079813,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1329959581091664,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1341433543659574,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.104863266913398,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1274071359957546,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1327575169510433,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0844280034392618,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0812648438877785,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0992119536204799,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1013920048413953,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0965031278851517,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0983509434966307,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0999441542345947,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0882647825553301,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0894865672235286,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0699817386796378,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.102757898634575,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1013539262775153,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0970313049791956,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1042581615510717,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1008369505259075,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.09450940707776,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0783674731409623,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0898227223992786,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0961859225585159,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.079621808065714,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0890904465629389,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0983932668292011,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1040415542969937,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0929657262841528,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1164645145583384,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1192263814780901,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0915174010611367,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0912860333203144,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0755750756895717,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0786193115490026,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0763533896066996,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0859844521781767,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.104204789121055,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1010021304050287,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1073829235452568,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0839274254767466,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0905479442885948,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0790982342088029,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0934003448460916,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0711999902819451,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.097448588878209,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.089731891814057,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0911323073109375,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0894564298674959,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0907568291083551,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0986622594387086,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1084456696285399,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1015293026602474,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1017228048157404,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0913944764377379,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0970518680150617,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1011168844030587,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0972869225977711,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0941937460998828,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0941481867458341,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0882828163795186,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0882562309941223,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.076032796168724,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.091848246660994,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0852078941963704,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1038300459330527,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0898731791753076,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0802135455251279,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0737737415434332,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0990412297878195,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0774499327827765,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0918411007798596,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1023798575524342,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0954760327091502,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0810517886370147,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0815687145312108,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0743183642082791,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0883258340435743,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1093246604102846,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0812911980213875,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0992434809778877,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1051772025792618,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1082655730514859,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1006183750369728,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1029348898559497,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1028352040329981,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0801084391329376,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.091758654018376,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1059293419879444,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0988493010748072,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1164174761510541,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0976995943898772,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1209065986710849,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1236777879237318,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0999102204984302,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0990194962686253,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0939173559193293,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0868653567752867,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1131718333651152,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1209450014608782,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1058305936104809,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0846575693963881,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1095685202701158,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1167492811866231,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1341042141946784,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1195570588852692,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1200640362755249,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1058961345392656,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1191680250195171,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1406823053224996,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1023099126792671,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0931303837391274,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0799551336757693,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0816692362732268,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1071784059390759,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0829328192868648,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0766246206656454,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0705512271132576,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0953563421028134,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0882750429487991,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1036959333913736,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1020155298807306,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.077168287685484,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0713679877768413,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.083983916475586,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0745515444998419,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0894327696066677,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0981577786173752,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1047978247894183,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0790915916024547,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0864972031749157,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1057489420668789,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0792691319660908,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0852370580212728,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0790040550505375,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1115309537440072,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0895184251770716,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0858922278321576,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0780714015796366,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0997792026789696,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1201444807022529,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1042101264645673,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1333207361592773,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0785511300632091,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0992082538887961,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0755004516849454,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1058525165711807,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0829592852452091,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0793127218711439,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0867974435060413,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0922164005553481,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1037262926715075,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0996977946605249,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0767975425958687,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0708413770743246,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0894918383103005,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0905544749255967,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0919930991786162,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1029382482748745,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0715360564650633,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0939775368589095,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0995492788750148,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0924714736890818,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1050192507949198,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0948524393943546,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0833289469888022,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0862686518438746,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0970688861008257,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1099297082361038,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0986174916192625,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0849551501425251,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1114465645441115,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0915114133249096,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0995329204268033,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1111206241443265,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0927714095531036,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0919081272636862,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.110371123611175,250188,1,1,1,0,2,42
