account_id,user_id,account_type,balance,created_at
1933,18911,SAVINGS,4112.41,2025-02-02
1934,12138,CHECKING,4625.24,2024-09-01
1935,4844,BUSINESS,5642.29,2022-05-27
1936,13934,CHECKING,8173.5,2024-01-07
1937,19176,SAVINGS,1572.33,2022-06-09
1938,7243,CHECKING,8716.26,2023-11-01
1939,2931,BUSINESS,3448.32,2022-04-12
1940,10260,BUSINESS,400.95,2022-05-31
1941,16535,BUSINESS,301.68,2022-05-11
1942,678,BUSINESS,2034.12,2022-10-02
1943,15227,BUSINESS,7683.19,2022-02-22
1944,390,BUSINESS,6149.55,2024-05-05
1945,10434,SAVINGS,7770.37,2025-01-10
1946,4147,BUSINESS,3641.48,2023-05-03
1947,12930,SAVINGS,2900.87,2025-05-12
1948,3983,SAVINGS,797.63,2024-04-30
1949,18864,SAVINGS,1988.92,2024-04-14
1950,19153,SAVINGS,2845.98,2023-07-07
1951,342,SAVINGS,463.87,2024-08-26
1952,17454,SAVINGS,1246.23,2025-12-12
1953,18793,CHECKING,4559.32,2025-05-27
1954,10073,SAVINGS,6652.65,2023-07-25
1955,10327,CHECKING,32027.36,2025-11-18
1956,3974,SAVINGS,13523.78,2025-08-31
1957,13979,SAVINGS,5144.01,2023-09-08
1958,18808,SAVINGS,2734.41,2022-12-24
1959,17404,CHECKING,5055.44,2025-09-08
1960,17532,SAVINGS,7700.76,2024-01-31
1961,16459,BUSINESS,629.72,2024-07-13
1962,4032,SAVINGS,2637.36,2023-08-09
1963,9287,CHECKING,9156.73,2023-07-21
1964,1999,SAVINGS,2421.19,2025-07-27
1965,9809,SAVINGS,4241.67,2022-04-05
1966,15108,SAVINGS,4430.86,2023-10-01
1967,13123,SAVINGS,1019.62,2022-08-01
1968,11248,BUSINESS,2248.93,2022-11-07
1969,17398,CHECKING,2036.17,2024-09-12
1970,6739,CHECKING,132.73,2022-10-01
1971,13175,SAVINGS,122.45,2023-03-16
1972,14414,SAVINGS,8909.95,2022-03-05
1973,7112,BUSINESS,1594.63,2023-07-13
1974,11426,BUSINESS,3649.87,2023-09-07
1975,19648,CHECKING,1774.28,2025-02-10
1976,18624,SAVINGS,14123.98,2022-04-21
1977,6849,CHECKING,1500.78,2022-02-07
1978,7930,BUSINESS,2807.59,2023-02-02
1979,1978,BUSINESS,10307.23,2022-12-07
1980,234,BUSINESS,9223.7,2022-12-01
1981,10941,BUSINESS,1029.6,2022-06-09
1982,10544,CHECKING,8113.71,2023-12-16
1983,2961,CHECKING,3064.17,2025-04-24
1984,9565,CHECKING,3298.26,2023-03-15
1985,8072,SAVINGS,716.35,2022-11-05
1986,10955,CHECKING,420.18,2025-02-23
1987,12307,SAVINGS,6508.65,2023-02-17
1988,19163,CHECKING,3430.47,2022-10-24
1989,18616,SAVINGS,2871.05,2022-06-16
1990,11701,CHECKING,6537.57,2022-07-28
1991,3791,SAVINGS,7251.77,2025-08-28
1992,12447,CHECKING,865.27,2024-02-23
1993,8065,CHECKING,4710.93,2023-12-23
1994,1396,BUSINESS,727.18,2021-12-25
1995,4392,BUSINESS,6959.05,2022-01-01
1996,7864,CHECKING,5349.47,2022-07-17
1997,15931,SAVINGS,15688.16,2022-11-01
1998,14973,SAVINGS,357.25,2023-09-17
1999,5191,BUSINESS,293.74,2025-01-16
2000,19481,CHECKING,1657.73,2024-06-28
2001,12394,CHECKING,1517.06,2024-03-17
2002,154,CHECKING,1418.31,2024-12-23
2003,8172,CHECKING,11835.86,2024-05-01
2004,5803,BUSINESS,1435.39,2024-07-09
2005,2694,CHECKING,1586.93,2025-07-06
2006,8353,CHECKING,7123.06,2022-08-15
2007,2251,BUSINESS,2986.82,2023-10-18
2008,13508,SAVINGS,7496.43,2025-05-24
2009,1146,SAVINGS,338.0,2024-05-14
2010,15134,CHECKING,3342.97,2025-10-02
2011,6709,CHECKING,170.96,2022-07-27
2012,17545,BUSINESS,323.51,2021-12-31
2013,9818,CHECKING,11845.63,2022-10-20
2014,8704,SAVINGS,749.73,2023-10-15
2015,12233,SAVINGS,3800.93,2022-08-23
2016,1228,SAVINGS,2647.46,2022-05-22
2017,18358,BUSINESS,2133.52,2023-01-11
2018,41,SAVINGS,11504.6,2022-08-15
2019,16070,SAVINGS,110.33,2024-11-29
2020,272,CHECKING,5450.09,2025-07-30
2021,4677,CHECKING,16537.77,2024-08-08
2022,13753,SAVINGS,4106.81,2023-10-16
2023,13836,SAVINGS,13809.03,2023-11-15
2024,16683,SAVINGS,268.36,2022-01-08
2025,8628,BUSINESS,2713.24,2024-02-12
2026,8493,BUSINESS,1506.59,2023-09-25
2027,8867,CHECKING,6561.89,2024-01-05
2028,3804,BUSINESS,19895.38,2022-10-25
2029,18974,SAVINGS,1482.13,2023-08-05
2030,19398,CHECKING,5309.11,2025-02-06
2031,6928,SAVINGS,1103.84,2022-05-12
2032,18853,CHECKING,4165.84,2024-09-08
2033,18846,SAVINGS,3117.48,2025-08-10
2034,13710,CHECKING,17878.71,2024-06-01
2035,13178,CHECKING,4689.2,2022-01-20
2036,19885,BUSINESS,2150.12,2025-06-07
2037,118,BUSINESS,605.73,2022-01-07
2038,5692,SAVINGS,819.93,2024-07-18
2039,16570,BUSINESS,1276.51,2022-02-07
2040,9117,BUSINESS,1444.86,2023-09-12
2041,16684,CHECKING,9506.18,2025-06-01
2042,8835,CHECKING,4118.82,2023-03-05
2043,11489,SAVINGS,3705.29,2022-11-06
2044,7771,CHECKING,609.53,2024-03-30
2045,17618,BUSINESS,9835.56,2024-01-14
2046,14867,SAVINGS,6415.34,2025-07-23
2047,16088,SAVINGS,350.33,2023-02-01
2048,14861,CHECKING,6152.18,2024-03-23
2049,6441,SAVINGS,3921.25,2022-01-02
2050,13921,BUSINESS,426.29,2024-04-10
2051,18349,SAVINGS,3065.22,2024-09-04
2052,3463,CHECKING,3314.99,2025-11-18
2053,8880,BUSINESS,906.26,2025-07-02
2054,1151,SAVINGS,14565.98,2023-01-21
2055,9997,SAVINGS,9484.78,2022-05-08
2056,19355,BUSINESS,5528.52,2025-03-26
2057,17129,SAVINGS,3102.23,2025-09-04
2058,16622,CHECKING,2653.15,2025-04-18
2059,6736,BUSINESS,5263.04,2025-03-25
2060,15398,CHECKING,3942.04,2023-06-11
2061,11769,BUSINESS,321.48,2025-10-12
2062,7290,BUSINESS,3592.35,2022-10-26
2063,7669,SAVINGS,8209.9,2025-02-18
2064,13262,CHECKING,3073.9,2023-11-13
2065,15562,CHECKING,266.77,2024-03-28
2066,457,CHECKING,7715.4,2023-04-14
2067,3090,SAVINGS,1124.25,2022-06-14
2068,277,BUSINESS,1496.22,2023-09-01
2069,409,BUSINESS,899.86,2023-10-01
2070,3694,CHECKING,2003.99,2025-02-18
2071,6325,BUSINESS,7068.36,2022-10-18
2072,13735,SAVINGS,3663.45,2023-06-10
2073,6105,BUSINESS,1146.32,2025-04-14
2074,4186,CHECKING,10511.71,2024-04-03
2075,4367,CHECKING,10583.93,2024-05-14
2076,8668,SAVINGS,10223.4,2024-01-08
2077,1295,CHECKING,1364.27,2023-12-19
2078,2223,BUSINESS,3000.46,2023-01-01
2079,5584,SAVINGS,20995.08,2022-10-30
2080,2786,BUSINESS,7392.32,2024-01-20
2081,1142,BUSINESS,137.72,2024-01-27
2082,11669,CHECKING,337.14,2025-03-31
2083,15134,SAVINGS,3117.47,2025-09-05
2084,240,CHECKING,11996.59,2025-04-22
2085,9159,SAVINGS,3868.55,2025-07-30
2086,645,SAVINGS,3443.91,2022-08-03
2087,16212,BUSINESS,557.3,2023-03-23
2088,19385,BUSINESS,5346.92,2023-02-05
2089,8917,SAVINGS,8632.76,2022-09-29
2090,18515,SAVINGS,2393.57,2023-12-06
2091,5229,CHECKING,7471.89,2024-09-30
2092,12165,SAVINGS,16687.83,2022-10-31
2093,18050,BUSINESS,1139.31,2022-06-23
2094,2467,SAVINGS,3704.65,2024-02-06
2095,15818,BUSINESS,1692.34,2022-07-29
2096,10144,SAVINGS,7871.67,2025-08-01
2097,4734,SAVINGS,4308.93,2022-03-22
2098,9079,BUSINESS,5033.57,2022-07-03
2099,15258,SAVINGS,7995.31,2022-05-24
2100,19248,BUSINESS,2520.66,2023-01-06
2101,18286,CHECKING,12330.82,2025-08-24
2102,4949,BUSINESS,3807.44,2022-04-17
2103,12773,CHECKING,859.61,2023-12-04
2104,18820,CHECKING,5951.98,2023-07-03
2105,6708,SAVINGS,7881.5,2025-09-30
2106,5815,CHECKING,1904.56,2024-06-26
2107,2561,CHECKING,9730.82,2024-04-02
2108,9783,SAVINGS,11829.93,2023-06-23
2109,6080,CHECKING,1621.07,2022-12-16
2110,459,CHECKING,20528.49,2022-06-23
2111,7012,SAVINGS,758.25,2023-09-01
2112,13737,SAVINGS,1128.33,2023-01-25
2113,3536,BUSINESS,1018.08,2025-07-07
2114,1692,SAVINGS,11221.1,2022-10-21
2115,6306,CHECKING,5310.81,2023-01-12
2116,12537,BUSINESS,824.99,2025-07-31
2117,14144,SAVINGS,2901.98,2025-01-08
2118,12501,SAVINGS,4776.43,2024-08-10
2119,1647,CHECKING,435.77,2022-02-24
2120,394,SAVINGS,10703.03,2023-07-20
2121,17897,CHECKING,8138.1,2023-11-16
2122,14702,BUSINESS,3518.08,2023-04-04
2123,5566,SAVINGS,17075.46,2025-06-07
2124,4963,SAVINGS,2704.37,2022-11-15
2125,1042,BUSINESS,20710.43,2022-09-04
2126,10985,SAVINGS,5511.9,2024-03-28
2127,12810,CHECKING,5034.79,2023-04-22
2128,4442,SAVINGS,907.34,2024-07-28
2129,18719,CHECKING,10682.29,2025-05-13
2130,6442,CHECKING,2788.62,2025-11-11
2131,17817,BUSINESS,885.08,2023-07-31
2132,1022,SAVINGS,63.44,2022-04-30
2133,11108,CHECKING,4102.13,2024-09-24
2134,15591,BUSINESS,3747.53,2023-04-15
2135,10257,SAVINGS,6353.3,2022-09-07
2136,1964,SAVINGS,11048.12,2022-06-02
2137,16218,SAVINGS,413.68,2025-03-28
2138,4475,CHECKING,6574.46,2024-04-10
2139,18452,SAVINGS,1037.65,2024-01-20
2140,852,CHECKING,9765.88,2024-03-01
2141,7085,BUSINESS,8548.05,2024-02-03
2142,15122,SAVINGS,3891.28,2024-05-23
2143,6210,SAVINGS,6193.56,2025-08-09
2144,14794,SAVINGS,1886.94,2023-03-04
2145,5251,SAVINGS,3185.42,2023-03-18
2146,3577,SAVINGS,8619.67,2024-08-28
2147,17713,CHECKING,3074.13,2024-12-07
2148,18559,SAVINGS,2214.26,2023-07-26
2149,16690,CHECKING,3408.19,2024-06-29
2150,2477,BUSINESS,8808.55,2023-09-06
2151,12775,CHECKING,2041.41,2024-05-13
2152,4671,SAVINGS,954.36,2023-10-11
2153,3931,SAVINGS,6224.22,2025-10-21
2154,8320,CHECKING,8742.87,2022-04-02
2155,9154,BUSINESS,530.35,2024-06-02
2156,13354,SAVINGS,1371.36,2023-06-29
2157,16253,SAVINGS,765.59,2023-11-30
2158,18661,SAVINGS,2138.1,2022-03-07
2159,17930,SAVINGS,2992.38,2022-09-11
2160,15531,SAVINGS,6908.05,2024-09-23
2161,14903,CHECKING,5265.53,2023-07-25
2162,10040,SAVINGS,4850.15,2023-12-04
2163,13339,SAVINGS,2172.22,2024-05-12
2164,4742,SAVINGS,9208.35,2022-11-01
2165,9881,CHECKING,3186.55,2023-09-03
2166,4318,SAVINGS,19341.21,2024-04-01
2167,11815,SAVINGS,5027.55,2023-10-12
2168,3043,BUSINESS,674.89,2024-12-07
2169,13020,SAVINGS,5637.8,2023-07-13
2170,4721,CHECKING,1965.98,2022-09-24
2171,5934,SAVINGS,5797.02,2024-08-23
2172,19259,CHECKING,360.92,2024-08-30
2173,2697,SAVINGS,961.14,2023-11-18
2174,558,BUSINESS,9680.6,2023-02-05
2175,8900,CHECKING,1288.54,2025-04-11
2176,14618,CHECKING,9071.29,2025-07-29
2177,5908,CHECKING,1637.5,2024-05-02
2178,741,SAVINGS,5148.44,2023-12-27
2179,5985,CHECKING,5923.31,2023-03-31
2180,11572,CHECKING,3593.91,2024-09-06
2181,3093,SAVINGS,1821.45,2025-08-18
2182,4278,CHECKING,1195.38,2023-01-30
2183,13402,SAVINGS,168.76,2024-06-21
2184,15258,BUSINESS,1811.64,2024-09-25
2185,9834,BUSINESS,5294.5,2025-08-05
2186,18259,SAVINGS,13927.75,2023-03-26
2187,4389,CHECKING,10247.65,2025-05-06
2188,11304,BUSINESS,7263.56,2024-09-04
2189,11767,BUSINESS,7766.41,2025-09-16
2190,17697,CHECKING,5467.9,2022-06-29
2191,3669,CHECKING,1507.46,2023-07-16
2192,1215,SAVINGS,11886.28,2025-01-22
2193,3466,SAVINGS,5554.42,2022-07-28
2194,18841,BUSINESS,4109.91,2022-05-28
2195,3619,CHECKING,588.23,2023-04-11
2196,17598,BUSINESS,2962.49,2024-02-11
2197,2980,SAVINGS,3084.25,2025-04-27
2198,14086,BUSINESS,9996.27,2025-01-01
2199,13259,BUSINESS,3955.43,2025-04-04
2200,9357,BUSINESS,2393.41,2024-09-20
2201,19879,BUSINESS,18818.09,2025-02-25
2202,13554,CHECKING,586.72,2025-08-04
2203,15695,BUSINESS,2745.65,2025-03-26
2204,14024,BUSINESS,214.67,2022-06-01
2205,13806,SAVINGS,6733.52,2023-07-24
2206,7009,CHECKING,12509.85,2025-11-20
2207,12432,SAVINGS,1642.78,2024-06-15
2208,317,BUSINESS,9771.69,2025-11-30
2209,17221,CHECKING,1728.1,2025-06-17
2210,10223,CHECKING,12082.7,2022-02-28
2211,8481,SAVINGS,7011.34,2023-02-20
2212,16751,BUSINESS,8171.39,2023-11-07
2213,7561,CHECKING,90.85,2024-06-22
2214,18268,SAVINGS,16458.62,2025-03-17
2215,18500,SAVINGS,6485.4,2022-03-11
2216,18740,SAVINGS,1817.43,2022-02-26
2217,16080,CHECKING,8842.01,2023-09-09
2218,18588,SAVINGS,1653.1,2025-10-06
2219,2810,CHECKING,10308.16,2025-01-15
2220,9856,SAVINGS,597.19,2025-08-31
2221,1650,CHECKING,6081.68,2023-02-04
2222,18720,BUSINESS,3890.24,2022-09-30
2223,17338,SAVINGS,507.59,2021-12-20
2224,12880,BUSINESS,1384.66,2025-01-05
2225,4190,SAVINGS,62.41,2025-09-23
2226,10684,SAVINGS,3162.78,2023-10-29
2227,9130,BUSINESS,1792.42,2022-12-04
2228,8816,BUSINESS,4560.96,2023-05-12
2229,14322,CHECKING,1763.68,2025-12-08
2230,14715,SAVINGS,1782.8,2024-05-26
2231,16521,SAVINGS,6797.16,2022-10-16
2232,3843,SAVINGS,246.7,2024-02-07
2233,18812,BUSINESS,11659.81,2023-08-29
2234,13443,CHECKING,9561.64,2023-12-11
2235,8989,CHECKING,5510.16,2023-10-21
2236,6144,SAVINGS,4497.43,2024-01-13
2237,319,SAVINGS,11142.14,2022-02-14
2238,2161,SAVINGS,1024.86,2024-06-18
2239,6531,BUSINESS,411.31,2025-02-08
2240,16111,BUSINESS,1368.96,2023-10-01
2241,4863,SAVINGS,7913.45,2025-01-30
2242,11773,CHECKING,176.43,2024-05-07
2243,49,SAVINGS,4371.03,2023-08-31
2244,7138,SAVINGS,26949.44,2022-08-17
2245,1998,SAVINGS,9679.17,2024-12-10
2246,596,BUSINESS,3684.93,2025-07-24
2247,17007,CHECKING,328.78,2024-06-09
2248,8149,CHECKING,8900.35,2024-08-06
2249,13216,CHECKING,4568.7,2025-08-16
2250,7841,BUSINESS,610.46,2024-04-17
2251,3645,BUSINESS,492.79,2024-01-12
2252,159,SAVINGS,12019.04,2023-08-06
2253,16914,BUSINESS,5531.21,2025-08-04
2254,18735,BUSINESS,8838.85,2024-01-13
2255,2949,SAVINGS,10558.95,2023-10-30
2256,8262,SAVINGS,4240.5,2022-09-24
2257,13311,SAVINGS,3643.32,2025-06-07
2258,759,BUSINESS,2814.35,2023-06-07
2259,3026,CHECKING,1905.91,2025-09-09
2260,18603,BUSINESS,2851.07,2025-09-24
2261,4990,SAVINGS,7433.44,2024-08-26
2262,4551,BUSINESS,4605.55,2022-01-30
2263,16203,SAVINGS,11152.41,2024-10-01
2264,14967,BUSINESS,2929.36,2025-06-25
2265,19071,BUSINESS,4670.87,2023-05-22
2266,17431,BUSINESS,4988.96,2025-11-17
2267,15068,BUSINESS,4478.73,2024-04-29
2268,1466,CHECKING,6063.95,2025-11-23
2269,292,BUSINESS,1355.33,2023-06-25
2270,11038,CHECKING,3590.93,2022-03-23
2271,17804,SAVINGS,550.33,2022-07-11
2272,17945,CHECKING,2426.69,2024-05-18
2273,15730,CHECKING,3343.9,2022-08-14
2274,12731,SAVINGS,5280.99,2022-07-20
2275,1332,SAVINGS,15032.05,2024-07-05
2276,756,BUSINESS,4589.6,2025-03-28
2277,19317,BUSINESS,6804.96,2024-05-17
2278,9088,BUSINESS,3528.79,2024-07-23
2279,7181,SAVINGS,5027.03,2024-01-05
2280,14240,SAVINGS,367.87,2022-12-22
2281,3172,BUSINESS,1467.77,2025-09-03
2282,8006,CHECKING,2245.93,2024-06-06
2283,2703,SAVINGS,3197.97,2022-09-16
2284,17151,SAVINGS,233.62,2025-02-16
2285,10432,SAVINGS,754.25,2025-03-24
2286,19797,BUSINESS,1620.45,2023-01-25
2287,12104,BUSINESS,17794.99,2024-07-08
2288,8492,CHECKING,2012.45,2023-04-24
2289,16425,SAVINGS,3289.3,2023-09-23
2290,18787,CHECKING,1091.39,2022-07-20
2291,4918,SAVINGS,4718.05,2022-02-20
2292,6197,BUSINESS,1647.27,2024-03-23
2293,8513,BUSINESS,1159.61,2025-02-08
2294,395,SAVINGS,3634.27,2024-08-22
2295,11896,SAVINGS,27.61,2023-10-29
2296,10615,SAVINGS,38.47,2025-10-05
2297,9101,CHECKING,1236.34,2023-08-06
2298,13472,SAVINGS,187.06,2022-06-18
2299,14631,CHECKING,571.59,2024-08-17
2300,12291,BUSINESS,2068.95,2023-04-13
2301,19898,BUSINESS,8112.25,2022-06-25
2302,8205,CHECKING,4243.73,2022-09-29
2303,19072,BUSINESS,3594.05,2025-10-12
2304,8957,CHECKING,1737.08,2025-04-10
2305,14154,CHECKING,13423.16,2025-11-21
2306,4859,BUSINESS,2529.32,2024-05-22
2307,1759,SAVINGS,455.61,2023-02-24
2308,1919,BUSINESS,4799.47,2024-10-14
2309,4521,CHECKING,604.28,2024-10-22
2310,526,SAVINGS,2117.3,2025-06-18
2311,17665,SAVINGS,3540.41,2024-02-15
2312,16614,SAVINGS,10366.21,2023-07-30
2313,4515,BUSINESS,3401.61,2025-02-07
2314,7291,BUSINESS,6057.65,2023-05-25
2315,14639,BUSINESS,24680.08,2023-05-11
2316,9470,SAVINGS,704.88,2024-12-22
2317,4892,CHECKING,1606.07,2024-03-13
2318,4612,SAVINGS,2509.13,2022-05-11
2319,17396,CHECKING,2739.42,2025-11-16
2320,16411,SAVINGS,2646.82,2022-06-11
2321,16282,CHECKING,11908.74,2025-10-24
2322,10642,SAVINGS,6259.39,2023-05-22
2323,15322,SAVINGS,4681.26,2025-05-29
2324,11748,BUSINESS,1850.77,2024-11-25
2325,6313,CHECKING,8680.4,2024-08-26
2326,10210,SAVINGS,15512.19,2022-07-12
2327,7284,CHECKING,8607.39,2021-12-31
2328,14891,SAVINGS,7.83,2022-07-21
2329,276,CHECKING,5058.52,2024-01-26
2330,2858,SAVINGS,262.45,2025-08-29
2331,3104,BUSINESS,1489.38,2023-01-29
2332,4571,BUSINESS,306.85,2025-12-03
2333,10880,SAVINGS,4629.12,2022-02-11
2334,17989,SAVINGS,5801.21,2023-08-19
2335,13720,SAVINGS,607.94,2023-09-10
2336,5790,BUSINESS,2421.23,2024-12-28
2337,10728,CHECKING,3046.2,2024-02-01
2338,18497,SAVINGS,2302.67,2024-02-16
2339,9400,BUSINESS,644.99,2023-11-11
2340,13028,SAVINGS,2714.57,2025-10-28
2341,1039,SAVINGS,6955.09,2023-05-11
2342,15226,BUSINESS,368.27,2022-07-13
2343,5666,SAVINGS,417.89,2024-12-14
2344,1815,CHECKING,2190.75,2025-07-25
2345,13975,CHECKING,14212.97,2022-10-05
2346,772,SAVINGS,5521.73,2024-10-04
2347,2794,SAVINGS,5676.43,2023-11-29
2348,18402,SAVINGS,2246.46,2022-12-09
2349,17118,SAVINGS,4502.83,2022-10-07
2350,15017,SAVINGS,50.91,2023-05-21
2351,971,SAVINGS,5054.33,2024-08-18
2352,5760,SAVINGS,12225.75,2025-10-22
2353,4167,BUSINESS,4741.15,2022-07-23
2354,14000,SAVINGS,10345.42,2024-05-14
2355,11497,SAVINGS,6436.28,2025-11-28
2356,4100,SAVINGS,642.34,2023-02-08
2357,8667,BUSINESS,11637.12,2024-03-31
2358,12264,SAVINGS,343.77,2023-06-24
2359,16311,BUSINESS,3817.5,2025-12-11
2360,14071,CHECKING,766.56,2022-03-16
2361,10653,SAVINGS,58.88,2024-05-25
2362,8473,CHECKING,2741.2,2023-02-25
2363,12512,BUSINESS,1748.08,2022-01-29
2364,1508,CHECKING,3327.66,2025-08-27
2365,5824,SAVINGS,4304.28,2022-07-08
2366,14412,CHECKING,223.62,2022-11-05
2367,7169,BUSINESS,656.26,2024-07-02
2368,9826,CHECKING,4089.5,2024-06-20
2369,825,SAVINGS,2101.63,2023-11-12
2370,2888,CHECKING,6531.38,2025-06-27
2371,7753,SAVINGS,5281.96,2022-07-04
2372,11992,CHECKING,9341.18,2022-03-04
2373,6717,BUSINESS,5896.28,2022-07-28
2374,10130,CHECKING,2809.99,2023-06-01
2375,4880,CHECKING,5588.47,2022-04-07
2376,7697,CHECKING,1610.55,2025-09-28
2377,18296,CHECKING,1828.68,2022-08-12
2378,2723,CHECKING,7779.13,2022-07-06
2379,13430,BUSINESS,2956.74,2023-02-19
2380,5541,SAVINGS,8006.86,2024-10-25
2381,10416,SAVINGS,8641.74,2025-06-29
2382,4136,CHECKING,9744.25,2022-08-22
2383,6006,CHECKING,12422.65,2022-03-01
2384,14846,SAVINGS,2819.24,2024-06-18
2385,16692,CHECKING,1919.99,2024-08-07
2386,13708,BUSINESS,4363.75,2025-01-15
2387,12696,CHECKING,2319.49,2025-06-29
2388,13114,SAVINGS,4594.9,2022-11-21
2389,4261,CHECKING,6113.84,2022-08-24
2390,2510,BUSINESS,5830.26,2022-02-06
2391,14482,CHECKING,2346.44,2022-07-29
2392,17885,CHECKING,912.77,2025-01-12
2393,16733,CHECKING,2815.24,2022-05-18
2394,9616,CHECKING,769.22,2025-07-03
2395,15306,SAVINGS,11040.79,2025-10-10
2396,5232,BUSINESS,2122.3,2024-01-03
2397,1970,BUSINESS,838.9,2022-10-25
2398,6806,CHECKING,128.89,2025-05-09
2399,493,SAVINGS,5189.78,2023-12-04
2400,13527,SAVINGS,5065.42,2022-06-26
2401,16721,CHECKING,2082.16,2024-08-22
2402,16404,BUSINESS,372.07,2024-04-27
2403,15840,CHECKING,2635.02,2025-05-14
2404,4771,SAVINGS,1864.15,2024-05-05
2405,7711,CHECKING,5652.38,2023-09-23
2406,8909,SAVINGS,4654.22,2024-11-04
2407,10080,SAVINGS,2267.45,2022-09-14
2408,10068,BUSINESS,1228.82,2025-04-28
2409,13739,BUSINESS,22129.25,2024-08-12
2410,12400,BUSINESS,3025.7,2023-08-07
2411,4993,SAVINGS,5828.16,2023-08-27
2412,4942,SAVINGS,757.33,2022-02-09
2413,11020,BUSINESS,3323.67,2024-06-29
2414,14183,CHECKING,139.61,2024-10-13
2415,19812,BUSINESS,3520.59,2022-03-26
2416,11675,SAVINGS,16623.6,2023-07-04
2417,11696,CHECKING,2424.22,2025-02-20
2418,18837,SAVINGS,198.88,2022-04-28
2419,564,CHECKING,157.23,2023-01-30
2420,9058,CHECKING,2455.01,2023-08-23
2421,2882,SAVINGS,871.92,2025-08-10
2422,3313,BUSINESS,118.15,2024-01-17
2423,16157,SAVINGS,7057.31,2023-10-11
2424,17915,BUSINESS,3067.27,2023-10-25
2425,2632,BUSINESS,1707.14,2025-02-24
2426,4809,CHECKING,11517.09,2025-12-08
2427,8162,SAVINGS,617.28,2024-07-19
2428,14059,SAVINGS,15608.61,2025-03-17
2429,10051,SAVINGS,1884.15,2024-01-21
2430,11055,BUSINESS,10964.34,2024-08-24
2431,19227,CHECKING,4618.38,2024-02-16
2432,16399,BUSINESS,8763.87,2025-06-17
2433,5858,BUSINESS,20679.95,2023-03-16
2434,2123,BUSINESS,1701.23,2023-09-27
2435,16936,CHECKING,16238.37,2025-12-18
2436,19225,CHECKING,2467.24,2024-07-05
2437,17592,SAVINGS,2434.83,2022-09-25
2438,13277,CHECKING,2080.51,2024-10-16
2439,8509,SAVINGS,3897.97,2025-08-25
2440,11381,SAVINGS,837.04,2022-10-19
2441,3302,SAVINGS,4033.95,2024-07-07
2442,5956,SAVINGS,3901.21,2022-05-05
2443,5276,CHECKING,7175.36,2024-12-02
2444,10191,SAVINGS,8968.31,2025-11-28
2445,9142,SAVINGS,2903.03,2024-09-26
2446,6111,SAVINGS,1800.07,2024-12-26
2447,961,SAVINGS,1501.03,2024-09-03
2448,13155,SAVINGS,1082.23,2022-05-08
2449,10190,BUSINESS,296.88,2022-08-29
2450,17298,CHECKING,2096.16,2022-06-21
2451,138,SAVINGS,1575.25,2024-02-15
2452,16275,SAVINGS,16968.73,2024-12-08
2453,3293,BUSINESS,4078.93,2022-01-26
2454,16556,CHECKING,2133.01,2023-06-23
2455,1733,SAVINGS,4343.07,2022-06-23
2456,6640,SAVINGS,749.45,2022-06-27
2457,2048,BUSINESS,2935.33,2025-08-09
2458,6608,SAVINGS,4920.63,2023-11-29
2459,19487,CHECKING,3355.93,2024-10-28
2460,18048,BUSINESS,2568.97,2023-03-21
2461,19805,SAVINGS,25455.21,2025-06-15
2462,2628,SAVINGS,10614.45,2023-06-22
2463,9045,SAVINGS,4882.94,2024-12-30
2464,433,SAVINGS,4212.62,2024-06-12
2465,9759,CHECKING,4846.62,2024-06-06
2466,3827,SAVINGS,1123.93,2022-05-04
2467,3505,BUSINESS,2513.77,2022-11-15
2468,16266,BUSINESS,201.3,2023-12-31
2469,3241,BUSINESS,3226.99,2025-12-02
2470,15291,BUSINESS,3915.63,2023-08-05
2471,18179,CHECKING,1292.23,2022-09-25
2472,1494,BUSINESS,16625.19,2024-01-24
2473,3440,BUSINESS,12009.52,2024-09-20
2474,12713,SAVINGS,6403.25,2025-08-08
2475,11626,BUSINESS,3811.27,2024-01-08
2476,1669,BUSINESS,10199.92,2022-12-21
2477,16625,CHECKING,700.06,2022-10-20
2478,3229,BUSINESS,7815.39,2024-06-18
2479,9336,BUSINESS,666.63,2024-05-16
2480,15292,BUSINESS,7904.51,2025-07-23
2481,10770,CHECKING,1613.21,2023-08-21
2482,309,BUSINESS,10481.54,2022-10-08
2483,3948,SAVINGS,14415.78,2024-09-11
2484,6752,CHECKING,805.52,2022-05-30
2485,11165,SAVINGS,3105.77,2023-05-18
2486,11066,BUSINESS,19813.26,2024-01-11
2487,5428,BUSINESS,3302.5,2023-12-17
2488,3912,SAVINGS,9958.89,2022-07-23
2489,15485,SAVINGS,4442.55,2025-12-14
2490,18289,BUSINESS,2352.66,2025-11-18
2491,14538,BUSINESS,1682.85,2024-06-02
2492,114,CHECKING,1135.9,2022-06-10
2493,4509,CHECKING,7173.19,2022-11-05
2494,19620,SAVINGS,2443.21,2025-02-11
2495,7429,CHECKING,3579.78,2025-08-06
2496,3669,CHECKING,3389.57,2024-11-01
2497,3467,CHECKING,4305.21,2024-06-20
2498,901,BUSINESS,10033.82,2025-01-14
2499,16777,SAVINGS,19748.45,2022-12-26
2500,15401,SAVINGS,2617.73,2024-12-04
2501,4253,SAVINGS,8787.34,2023-07-16
2502,19521,BUSINESS,7230.81,2023-02-27
2503,12590,CHECKING,4261.05,2023-01-16
